Severity,Start_Lat,Start_Lng,Distance(mi),Timezone,Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset,Clearance_Class,Weather_Simplified,State_Other,Road_Type,Population,County_Other,Month
2,29.71413,-95.381738,0.031,Central,88.0,57.0,29.88,10.0,NNE,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Cloudy,TX,Road,2300351,Harris,Sep
2,39.541638,-76.666379,2.53,Eastern,75.0,89.0,29.1,10.0,S,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,MD,Highway,854524,Other,Jul
2,40.650965,-122.361388,0.486,Pacific,53.0,86.0,29.87,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Fair,CA,Highway,93919,Other,Jan
2,40.823575258060345,-73.00613522494791,0.8420000000000001,Eastern,39.0,65.0,29.99,10.0,WNW,6.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Long,Fair,NY,Other,1525913,Suffolk,Apr
3,43.94857,-72.982964,7.980000019073486,Eastern,19.0,89.0,29.72,1.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Snow,Other,Highway,37360,Other,Feb
2,25.700594,-80.161551,0.148,Eastern,73.0,90.0,30.04,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Cloudy,FL,Boulevard,2701751,Miami-Dade,Mar
2,40.66616,-73.84151700000002,10.854,Eastern,64.0,30.0,29.87,10.0,NW,18.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Long,Fair,NY,Parkway,2405424,Queens,Sep
2,47.934293,-122.195903,0.893,Pacific,37.0,96.0,29.19,8.0,SSE,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Cloudy,WA,Highway,110600,Snohomish,Jan
2,40.068987,-75.34217199999998,2.3680000000000003,Eastern,15.0,34.0,29.99,10.0,NNW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,PA,Highway,856413,Montgomery,Jan
2,29.517084000000004,-98.464713,1.423,Central,54.0,64.0,29.35,10.0,NNW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Fair,TX,Other,1434322,Bexar,Oct
2,30.586775,-91.208226,0.005,Central,57.0,81.0,29.97,10.0,NE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Cloudy,LA,Highway,19423,East Baton Rouge,Apr
2,34.049702,-118.21416,1.534,Pacific,51.0,83.0,29.9,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Fair,CA,Highway,3899449,Los Angeles,Mar
2,30.575611,-98.055879,0.274,Mountain,58.0,59.0,29.18,7.0,NE,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,TX,Road,7065,Travis,Dec
2,34.011855,-118.162087,3.793,Pacific,55.0,43.0,29.82,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Fair,CA,Highway,3899449,Los Angeles,Feb
2,41.964911,-121.447623,0.373,Pacific,44.0,79.0,25.78,10.0,SSE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Fair,CA,Road,902,Siskiyou,Oct
2,29.734432,-95.386164,0.011,Central,76.0,87.0,30.0,10.0,SE,10.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Night,Long,Cloudy,TX,Avenue,2300351,Harris,May
2,26.572919,-81.72450500000002,0.909,Eastern,72.0,93.0,30.05,1.0,SSE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Fog,FL,Parkway,86428,Lee,Mar
2,30.572975,-87.291836,0.231,Central,82.0,62.0,29.87,10.0,E,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Cloudy,FL,Highway,321904,Escambia,Oct
2,34.502745000000004,-118.117865,0.308,Pacific,71.0,6.0,27.36,10.0,W,28.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Windy,CA,Highway,169415,Los Angeles,Dec
2,33.989215,-118.241834,0.238,Pacific,58.0,62.0,29.68,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Cloudy,CA,Avenue,223,Los Angeles,May
2,27.96088,-82.78602,0.109,Eastern,89.0,63.0,30.05,10.0,SE,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Cloudy,FL,Street,117435,Pinellas,Oct
2,40.83482,-73.86608000000003,0.0,Eastern,37.0,93.0,29.71,3.0,NE,6.0,0.01,False,False,False,False,True,False,False,False,False,False,False,Night,Long,Rain,NY,Other,1472645,Bronx,Feb
2,25.686254,-80.385739,0.094,Eastern,71.0,44.0,30.12,10.0,NNW,5.0,0.0,False,False,True,False,False,True,False,False,False,False,True,Day,Long,Fair,FL,Street,442244,Miami-Dade,Dec
2,25.769715,-80.33499599999998,0.121,Eastern,73.0,79.0,30.04,10.0,ESE,9.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Night,Long,Fair,FL,Street,442244,Miami-Dade,Mar
2,25.842831,-80.225317,0.05,Eastern,79.0,77.0,30.05,10.0,SE,10.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Night,Long,Cloudy,FL,Street,442244,Miami-Dade,Nov
2,37.253706,-121.957389,4.662,Pacific,67.0,44.0,29.98,10.0,NNW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,CA,Other,1936278,Santa Clara,May
2,39.296725,-77.834096,0.295,Eastern,54.0,51.0,29.6,10.0,SSE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,WV,Street,6530,Jefferson,Nov
2,33.925757,-118.368526,2.8110000000000004,Pacific,73.0,49.0,29.94,10.0,W,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,CA,Highway,88080,Los Angeles,Nov
2,41.261331,-122.152061,0.6679999999999999,Pacific,33.0,89.0,26.01,1.0,CALM,0.0,0.01,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Snow,CA,Highway,44079,Siskiyou,Jan
2,25.769715,-80.334621,0.1639999999999999,Eastern,77.0,56.0,30.16,10.0,NE,18.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Day,Long,Cloudy,FL,Street,442244,Miami-Dade,Nov
2,26.151388,-80.167518,1.485,Eastern,81.0,74.0,30.04,10.0,SSE,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,FL,Street,182644,Broward,May
2,25.593098,-80.377973,0.258,Eastern,72.0,55.0,30.16,10.0,NE,12.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Day,Long,Fair,FL,Drive,442244,Miami-Dade,Dec
2,40.665453,-73.80188100000002,2.665,Eastern,67.0,81.0,30.0,10.0,SSE,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Rain,NY,Other,2405424,Queens,Nov
2,26.39812,-81.809087,0.14,Eastern,61.0,81.0,30.06,10.0,NNW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Cloudy,FL,Road,760822,Lee,Jan
2,36.845814,-76.18875600000001,0.732,Eastern,34.0,89.0,30.21,4.0,NNE,15.0,0.13,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Rain,VA,Other,238029,Norfolk,Feb
2,40.806305,-73.23366899999998,0.129,Eastern,35.0,76.0,30.0,10.0,W,5.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Night,Long,Cloudy,NY,Drive,1525913,Suffolk,Dec
2,36.778787,-76.438193,4.178,Eastern,49.0,56.0,30.5,10.0,NE,20.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,VA,Highway,249302,Chesapeake,Mar
2,34.750474,-86.758507,0.509,Central,61.0,22.0,29.52,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,True,False,False,Day,Long,Fair,AL,Highway,56976,Madison,Nov
2,33.860655,-118.313771,1.384,Pacific,70.0,29.0,30.12,10.0,WSW,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,CA,Highway,146946,Los Angeles,Feb
2,25.890198,-80.188048,0.13,Eastern,88.0,63.0,29.99,10.0,SE,12.0,0.0,False,False,True,False,False,False,False,True,False,False,False,Day,Long,Fair,FL,Street,60182,Miami-Dade,Sep
2,30.039557,-95.429656,0.747,Central,72.0,78.0,29.89,10.0,SSE,13.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Night,Long,Cloudy,TX,Highway,4731433,Harris,Apr
2,32.831897999999995,-97.206972,6.774,Central,35.0,82.0,29.43,10.0,ESE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Fair,TX,Highway,69912,Tarrant,Dec
2,25.794344,-80.237736,0.1369999999999999,Eastern,89.0,67.0,30.02,10.0,SE,12.0,0.0,False,False,False,False,False,False,False,True,False,False,False,Day,Long,Cloudy,FL,Street,442244,Miami-Dade,Aug
2,40.442211,-79.857036,3.0860000000000003,Eastern,64.0,87.0,28.78,6.0,SSE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,PA,Highway,302960,Allegheny,Aug
2,33.460593,-94.077547,2.988,Central,84.0,67.0,29.5,10.0,SE,6.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Night,Long,Fair,TX,Highway,36243,Other,Aug
2,37.954159,-121.23811299999998,0.0,Pacific,67.0,66.0,29.84,10.0,WNW,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,CA,Street,320802,San Joaquin,Jul
2,29.769005,-95.392681,0.075,Central,73.0,90.0,29.94,6.0,SE,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Cloudy,TX,Avenue,2300351,Harris,Mar
2,33.98819,-118.061471,0.189,Pacific,69.0,20.0,29.96,10.0,N,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,CA,Boulevard,87865,Los Angeles,Nov
2,43.533669,-119.327796,0.408,Pacific,32.0,66.0,25.46,10.0,NNE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Cloudy,OR,Highway,1648,Harney,Jan
2,40.766694,-73.89647099999998,2.102,Eastern,55.0,43.0,30.17,10.0,NW,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Fair,NY,Parkway,2405424,Queens,May
2,28.565166,-81.207339,0.144,Eastern,83.0,53.0,30.01,10.0,E,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Cloudy,FL,Trail,307785,Orange,Oct
2,25.64297,-80.334434,0.095,Eastern,63.0,65.0,30.21,10.0,NNE,10.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Day,Long,Fair,FL,Highway,442244,Miami-Dade,Dec
2,38.203274,-120.464913,0.423,Pacific,39.0,100.0,28.09,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Fair,CA,Road,45284,Other,Jan
2,41.05096500000001,-75.99176,1.673,Eastern,37.0,50.0,28.99,10.0,VAR,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Cloudy,PA,Highway,325602,Other,Dec
2,44.378458,-117.300455,2.294,Mountain,38.0,51.0,27.33,10.0,SW,24.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Windy,OR,Highway,500,Baker,Dec
2,25.887977,-80.186364,0.159,Eastern,71.0,73.0,30.06,10.0,NE,8.0,0.0,False,False,False,False,False,False,False,True,False,False,False,Day,Long,Cloudy,FL,Avenue,60182,Miami-Dade,Dec
2,25.823886,-80.242068,0.093,Eastern,77.0,94.0,30.0,10.0,S,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Cloudy,FL,Street,442244,Miami-Dade,Feb
2,34.072632,-118.072937,0.45,Pacific,84.0,35.0,29.86,7.0,VAR,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,CA,Boulevard,51178,Los Angeles,Oct
2,33.891753,-118.043001,5.809,Pacific,64.0,65.0,29.8,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,CA,Highway,19217,Los Angeles,Sep
2,34.08922800000001,-117.488739,0.189,Pacific,47.0,74.0,29.06,10.0,CALM,0.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Night,Long,Cloudy,CA,Avenue,208407,San Bernardino,Mar
2,34.88945,-82.449805,0.159,Eastern,48.0,63.0,29.11,10.0,N,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Cloudy,SC,Drive,71110,Greenville,Feb
2,25.88388,-80.207513,0.12,Eastern,76.0,54.0,30.04,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Cloudy,FL,Street,442244,Miami-Dade,Jan
2,45.604094,-122.680784,0.105,Pacific,66.0,50.0,30.11,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,Long,Fair,OR,Drive,652522,Multnomah,May
2,30.404023,-91.182012,0.212,Central,52.0,83.0,30.03,10.0,NNE,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Fair,LA,Avenue,226926,East Baton Rouge,Oct
2,29.77074600000001,-95.45625,0.943,Central,70.0,78.0,30.13,9.0,N,3.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Long,Cloudy,TX,Highway,2300351,Harris,Oct
2,34.217651000000004,-117.395645,0.484,Pacific,64.0,37.0,28.66,10.0,N,16.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,CA,Highway,222100,San Bernardino,Feb
2,38.664582,-76.874966,0.519,Eastern,63.0,100.0,29.1,1.0,WSW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Rain,MD,Highway,967211,Prince George's,Nov
2,34.077632,-117.623618,3.883,Pacific,55.0,86.0,28.79,5.0,WSW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,Long,Rain,CA,Highway,175264,San Bernardino,Apr
2,26.546434,-81.849649,0.637,Eastern,74.0,40.0,30.08,10.0,WSW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,FL,Parkway,86428,Lee,Jan
2,33.941334999999995,-118.368529,11.322,Pacific,66.0,56.0,29.93,10.0,WSW,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,CA,Highway,107765,Los Angeles,Apr
2,37.913987,-122.317522,5.582999999999998,Pacific,50.0,89.0,29.95,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Rain,CA,Highway,116303,Contra Costa,Apr
2,38.457272,-81.973177,0.285,Eastern,30.0,79.0,28.86,8.0,NW,14.0,0.01,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Snow,WV,Highway,6957,Putnam,Jan
2,25.924424,-80.31085300000002,0.085,Eastern,74.0,52.0,30.14,10.0,NE,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Cloudy,FL,Street,223122,Miami-Dade,Dec
2,25.637776,-80.336851,0.458,Eastern,63.0,65.0,30.21,10.0,NNE,10.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Day,Long,Fair,FL,Highway,442244,Miami-Dade,Dec
2,30.691896000000003,-88.02868199999998,4.496,Central,91.0,61.0,30.06,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Cloudy,AL,Highway,206932,Mobile,Jul
2,25.702429,-80.33314200000002,0.079,Eastern,90.0,63.0,29.88,10.0,SE,12.0,0.0,False,False,True,False,False,False,False,False,True,False,False,Day,Long,Cloudy,FL,Drive,442244,Miami-Dade,Sep
2,40.795049,-73.51050500000002,0.83,Eastern,50.0,93.0,30.09,6.0,SW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Cloudy,NY,Other,1395805,Nassau,Dec
2,35.84897700000001,-78.58031,0.087,Eastern,45.0,46.0,29.54,10.0,WNW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,NC,Boulevard,467911,Wake,Dec
2,36.170635,-83.214085,1.418,Eastern,74.0,52.0,28.29,10.0,WSW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Cloudy,TN,Highway,30446,Other,May
2,25.910075,-80.32494399999999,3.259,Eastern,79.0,79.0,29.91,10.0,SSE,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Cloudy,FL,Other,223122,Miami-Dade,Apr
2,33.952785730200034,-118.17052245083728,0.823,Pacific,64.0,60.0,29.64,10.0,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Cloudy,CA,Highway,92719,Los Angeles,Apr
2,28.481623,-81.330857,0.097,Eastern,71.0,57.0,30.06,10.0,E,7.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Day,Long,Cloudy,FL,Road,307785,Orange,Dec
2,37.196477,-93.317389,0.838,Central,38.0,62.0,29.14,10.0,SSE,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,MO,Other,169149,Greene,Jan
2,36.197721,-80.811511,5.202999999999999,Eastern,36.0,100.0,28.7,5.0,NE,6.0,0.01,False,False,False,False,True,False,False,False,False,False,False,Night,Long,Rain,NC,Highway,37213,Other,Dec
2,25.836004,-80.24126899999997,0.181,Eastern,85.0,59.0,30.02,10.0,NE,18.0,0.0,False,False,False,False,False,False,False,True,False,False,False,Day,Long,Cloudy,FL,Avenue,442244,Miami-Dade,Oct
2,25.575007,-80.372351,0.259,Eastern,72.0,20.0,29.98,10.0,NW,10.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Day,Long,Fair,FL,Avenue,442244,Miami-Dade,Jan
2,40.76493,-73.862263,0.134,Eastern,59.0,81.0,29.9,10.0,E,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Fair,NY,Parkway,2405424,Queens,Oct
2,30.32598,-97.706961,0.133,Central,76.0,69.0,28.96,10.0,S,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,TX,Highway,961899,Travis,Feb
2,33.960007,-118.286764,0.267,Pacific,51.0,77.0,30.1,10.0,CALM,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Night,Long,Fair,CA,Avenue,3899449,Los Angeles,Mar
2,34.494040000000005,-85.847365,0.042,Central,80.0,66.0,29.05,10.0,ESE,3.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Day,Long,Fair,AL,Street,5515,Dekalb,Aug
2,34.049777,-112.145656,5.815,Mountain,92.0,12.0,28.26,10.0,VAR,6.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Long,Fair,AZ,Highway,236211,Yavapai,Oct
2,40.854484,-73.969215,2.114,Eastern,46.0,71.0,29.78,5.0,VAR,3.0,0.03,False,False,False,False,False,True,False,False,False,False,False,Day,Long,Rain,NJ,Highway,955721,Bergen,Apr
2,28.594266,-81.307056,0.202,Eastern,71.0,45.0,29.83,10.0,CALM,0.0,0.0,False,False,True,False,False,False,False,True,False,False,False,Day,Long,Fair,FL,Boulevard,29805,Orange,Dec
2,33.989896,-117.905532,0.12,Pacific,92.0,35.0,29.77,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,CA,Road,10017401,Los Angeles,Oct
2,45.116028,-123.2062,0.031,Pacific,54.0,86.0,29.62,10.0,NW,7.0,0.03,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Rain,OR,Street,1751,Yamhill,Nov
2,40.708592,-73.999848,0.125,Eastern,28.0,43.0,30.0,10.0,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Fair,NY,Other,8805594,New York,Feb
2,39.323852,-77.61754,0.1669999999999999,Eastern,36.0,38.0,30.06,10.0,NNW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Fair,MD,Street,7770,Frederick,Apr
3,29.77104000000001,-95.365738,0.8799999952316284,Central,74.0,93.0,29.89,1.0,CALM,0.0,0.34,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Rain,TX,Highway,2300351,Harris,Sep
2,28.636362,-81.423741,0.103,Eastern,65.0,84.0,29.99,10.0,S,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Cloudy,FL,Drive,307785,Orange,Dec
2,33.928402,-118.22973600000002,0.882,Pacific,55.0,67.0,29.87,10.0,WSW,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Cloudy,CA,Highway,67238,Los Angeles,Jan
2,29.776512,-95.394217,5.831,Central,75.0,51.0,30.09,10.0,NNE,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,TX,Highway,2300351,Harris,Apr
2,42.42762207964693,-123.10175299585772,1.056,Pacific,60.0,46.0,28.28,10.0,NW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,OR,Highway,1335,Jackson,Oct
2,36.18833184224992,-86.2691438193976,1.525,Central,63.0,93.0,29.2,0.75,CALM,0.0,1.29,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Storm,TN,Highway,38486,Wilson,Mar
2,45.595175,-122.684002,1.274,Pacific,61.0,78.0,29.96,6.0,SW,5.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,Long,Haze,OR,Highway,652522,Multnomah,Sep
2,25.899211,-80.191361,0.287,Eastern,71.0,78.0,30.04,10.0,SE,8.0,0.0,False,False,False,False,False,False,False,True,False,False,False,Night,Long,Fair,FL,Street,442244,Miami-Dade,Mar
2,34.053509000000005,-118.231432,1.736,Pacific,70.0,33.0,29.79,9.0,VAR,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Fair,CA,Highway,3899449,Los Angeles,Nov
2,35.364745,-80.71769300000003,1.219,Eastern,70.0,94.0,29.34,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Cloudy,NC,Highway,105329,Cabarrus,Jul
2,29.785678000000004,-95.22877,0.115,Central,84.0,76.0,29.92,10.0,SSW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,Long,Cloudy,TX,Trail,2300351,Harris,Jul
2,25.921792,-80.244411,0.296,Eastern,79.0,62.0,30.13,10.0,ENE,22.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,Long,Windy,FL,Other,2701751,Miami-Dade,Nov
