Severity,Start_Lat,Start_Lng,Distance(mi),Timezone,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset,Clearance_Time(hr),Clearance_Class,Weather_Simplified,State_Other,Road_Type,Population,County_Other,Month,CT_Transformed
2,37.823732,-122.314293,4.072,Pacific,64.0,64.0,58.0,29.94,10.0,W,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,7.691666666666666,Long,Cloudy,CA,Highway,440679,Alameda,Jun,1.483058507283091
2,28.421362,-81.403312,0.15,Eastern,73.0,73.0,76.0,30.05,10.0,ENE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,9.58611111111111,Long,Cloudy,FL,Road,307785,Orange,Nov,1.567759546290836
2,40.761875,-73.838988,3.404,Eastern,73.0,73.0,57.0,30.01,10.0,NW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,12.590555555555556,Long,Fair,NY,Other,2405424,Queens,Aug,1.666490107638071
2,34.103193,-118.318218,4.065,Pacific,44.0,44.0,76.0,29.97,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,10.083333333333334,Long,Fair,CA,Highway,3899449,Los Angeles,Jan,1.5865966427110714
2,27.388202000000003,-82.47063299999998,0.91,Eastern,70.0,70.0,68.0,29.97,10.0,WNW,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,13.650277777777776,Long,Cloudy,FL,Parkway,54851,Sarasota,Dec,1.6944047957926054
2,39.577206,-119.812591,3.716,Pacific,38.0,38.0,41.0,25.64,10.0,CALM,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Night,12.375,Long,Fair,NV,Highway,264146,Washoe,Apr,1.6604443241398583
2,33.414097,-84.164548,7.401,Eastern,52.0,52.0,41.0,29.28,10.0,NW,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8.746666666666666,Long,Fair,GA,Other,29085,Henry,Nov,1.5330282071343355
2,42.429853,-123.093577,2.492,Pacific,42.0,38.0,92.0,28.64,4.0,NE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,16.446666666666665,Long,Cloudy,OR,Highway,1335,Jackson,Jan,1.7563971354273002
2,38.898457,-76.974173,0.256,Eastern,37.0,32.0,67.0,30.35,10.0,S,7.0,0.0,False,False,True,False,False,False,True,False,False,False,False,Day,10.291666666666666,Long,Cloudy,DC,Road,689545,District of Columbia,Dec,1.5941475853279021
2,25.762969,-80.336248,0.138,Eastern,89.0,89.0,65.0,29.9,10.0,SE,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.474444444444444,Long,Cloudy,FL,Avenue,442244,Miami-Dade,Sep,1.4138977672085673
2,38.40139031391905,-82.48240113219029,2.742,Eastern,55.0,55.0,40.0,29.28,10.0,NW,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,7.270555555555555,Long,Cloudy,WV,Highway,46841,Cabell,Mar,1.4607223465262649
2,40.496636,-74.44429000000002,0.422,Eastern,44.0,37.0,35.0,30.0,10.0,WNW,13.0,0.0,True,False,True,False,False,False,False,False,False,False,True,Day,9.346111111111112,Long,Fair,NJ,Street,55256,Middlesex,Feb,1.5582264634564127
2,39.216122,-120.775402,41.81100000000001,Pacific,29.0,20.0,96.0,24.31,0.25,S,9.0,0.07,False,False,False,False,False,False,False,False,False,False,False,Day,7.791666666666667,Long,Snow,CA,Highway,404752,Placer,Nov,1.4881450169922172
2,28.424176,-81.404783,0.204,Eastern,81.0,81.0,45.0,30.0,10.0,ENE,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.225555555555555,Long,Fair,FL,Trail,307785,Orange,Oct,1.3978304259083896
4,41.071951,-85.892193,0.312,Eastern,52.0,52.0,94.0,29.2,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Night,8.599722222222223,Long,Fair,IN,Street,80250,Other,Sep,1.526524455281435
2,27.294772,-82.497501,0.282,Eastern,82.0,82.0,47.0,30.13,10.0,ENE,18.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,10.890833333333331,Long,Fair,FL,Road,54851,Sarasota,Nov,1.6148382381169843
2,25.684753,-80.432337,0.269,Eastern,75.0,75.0,79.0,30.05,10.0,SE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,7.513055555555556,Long,Cloudy,FL,Street,442244,Miami-Dade,Mar,1.473770326167644
2,33.956829,-118.08793,1.753,Pacific,56.0,56.0,40.0,29.6,10.0,WSW,18.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,13.866666666666667,Long,Cloudy,CA,Highway,62081,Los Angeles,Jan,1.6997650660689985
2,28.44793300000001,-81.470888,0.194,Eastern,87.0,87.0,43.0,29.79,10.0,ESE,5.0,0.0,False,False,False,False,False,False,False,True,False,False,False,Day,6.7877777777777775,Long,Cloudy,FL,Drive,307785,Orange,May,1.4331102263573925
2,34.144572,-117.268838,0.919,Pacific,46.0,40.0,29.0,28.57,7.0,NNW,15.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,23.28305555555556,Long,Fair,CA,Other,222100,San Bernardino,Feb,1.8632026927768717
2,28.556487,-81.395637,0.245,Eastern,68.0,68.0,59.0,29.95,10.0,WNW,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,13.35777777777778,Long,Fair,FL,Trail,307785,Orange,Dec,1.686983749659831
2,40.731786,-73.92569,1.043,Eastern,66.0,66.0,75.0,30.32,10.0,N,5.0,0.0,False,False,True,False,False,False,False,False,False,False,False,Day,13.730833333333331,Long,Cloudy,NY,Other,2405424,Queens,Jun,1.6964129096944092
2,25.888473,-80.32400799999998,1.68,Eastern,74.0,74.0,53.0,30.16,10.0,E,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,11.590833333333334,Long,Fair,FL,Other,223122,Miami-Dade,May,1.637268105601581
2,26.136667000000006,-80.152259,0.159,Eastern,80.0,80.0,64.0,30.09,10.0,ESE,18.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,14.12111111111111,Long,Cloudy,FL,Boulevard,182644,Broward,Dec,1.7059325333544149
2,28.488834000000004,-81.429064,0.146,Eastern,82.0,82.0,60.0,29.9,10.0,E,18.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,9.648888888888887,Long,Fair,FL,Road,307785,Orange,Nov,1.5702042747612832
2,38.790894,-121.292577,1.413,Pacific,72.0,72.0,50.0,29.94,10.0,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.666666666666667,Long,Fair,CA,Other,147793,Placer,Oct,1.425812161446051
2,27.269513,-82.44878100000003,0.102,Eastern,64.0,64.0,30.0,30.08,10.0,WSW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,14.37111111111111,Long,Fair,FL,Road,54851,Sarasota,Feb,1.7118549597250379
2,32.800478000000005,-96.823012,1.126,Central,54.0,54.0,75.0,29.56,8.0,N,5.0,0.02,False,False,False,False,False,False,False,False,False,False,False,Night,6.7219444444444445,Long,Rain,TX,Highway,1304345,Dallas,Nov,1.4291626635598436
2,44.943081,-93.07707,0.629,Central,25.0,15.0,60.0,29.37,10.0,ESE,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,9.266666666666667,Long,Cloudy,MN,Highway,552345,Ramsey,Jan,1.5550036611265032
2,40.279628,-75.299572,0.158,Eastern,60.0,60.0,97.0,29.66,10.0,CALM,0.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Night,7.25,Long,Cloudy,PA,Street,856413,Montgomery,Oct,1.459592193305425
2,36.284792,-79.55449200000002,0.148,Eastern,52.0,52.0,96.0,29.31,10.0,SSW,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,13.366666666666667,Long,Cloudy,NC,Road,14588,Rockingham,Nov,1.6872123226203732
2,38.979226,-77.434428,0.008,Eastern,84.0,84.0,40.0,29.67,10.0,VAR,6.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Day,6.131111111111111,Long,Cloudy,VA,Road,420955,Loudoun,Jun,1.3915330728986044
2,25.685223,-80.417573,0.097,Eastern,79.0,79.0,69.0,30.01,10.0,ENE,6.0,0.0,False,False,True,False,False,False,False,True,False,False,False,Day,17.254444444444445,Long,Cloudy,FL,Street,442244,Miami-Dade,Nov,1.7718091528381936
2,33.31252,-117.481081,14.726,Pacific,80.0,80.0,42.0,29.84,10.0,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,9.684722222222222,Long,Fair,CA,Highway,3298647,San Diego,Sep,1.5715908588564391
2,25.76861,-80.367676,0.101,Eastern,87.0,87.0,61.0,30.03,10.0,ENE,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8.55638888888889,Long,Cloudy,FL,Street,442244,Miami-Dade,Oct,1.5245803592105263
4,36.42126,-86.71651999999997,0.483,Central,23.0,9.6,88.0,29.93,1.5,NW,16.1,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,6.000277777777778,Long,Snow,TN,Highway,17797,Other,Jan,1.3826175555308913
2,35.050324,-85.635091,2.988,Eastern,48.0,48.0,93.0,29.26,4.0,CALM,0.0,0.05,False,False,False,False,False,False,False,False,False,False,False,Night,12.26361111111111,Long,Rain,TN,Highway,28871,Marion,Jan,1.6572674314905311
2,37.315353154958174,-118.1402242178052,2.668,Pacific,82.0,82.0,10.0,25.79,10.0,SSE,10.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.956666666666667,Long,Fair,CA,Other,3824,Other,Apr,1.4430309939248713
2,39.101928,-121.634444,0.828,Pacific,47.0,44.0,86.0,29.87,8.0,ESE,6.0,0.0,False,False,False,False,False,False,False,False,True,False,False,Night,13.87888888888889,Long,Fair,CA,Highway,70213,Sutter,Apr,1.7000646275681617
2,35.73406,-80.947265,0.207,Eastern,78.0,78.0,76.0,29.01,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8.783333333333333,Long,Cloudy,NC,Drive,28463,Other,Jun,1.5346301002783989
2,25.598519,-80.356751,0.153,Eastern,74.0,74.0,66.0,30.06,10.0,E,9.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Day,8.088333333333333,Long,Cloudy,FL,Avenue,442244,Miami-Dade,Dec,1.5027789250371728
2,25.943636,-80.269589,0.15,Eastern,51.0,51.0,66.0,29.93,10.0,NW,14.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,7.938055555555556,Long,Fair,FL,Street,111598,Miami-Dade,Feb,1.4954494525415751
2,40.73916,-73.793182,3.738,Eastern,42.0,38.0,76.0,30.34,10.0,NE,6.0,0.0,False,False,True,False,False,False,False,False,False,False,True,Night,13.327777777777778,Long,Fair,NY,Other,2405424,Queens,Mar,1.6862108783456604
2,37.994997,-122.29028999999998,0.541,Pacific,50.0,50.0,74.0,30.05,10.0,SSW,9.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,7.033333333333333,Long,Fair,CA,Highway,19022,Contra Costa,Apr,1.4474395399459774
2,34.787702,-82.48007700000002,0.209,Eastern,84.0,84.0,66.0,29.09,10.0,NE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,13.366388888888888,Long,Cloudy,SC,Highway,203721,Anderson,Sep,1.6872051826564907
2,42.492985,-83.33882,3.697,Eastern,43.0,37.0,82.0,28.88,10.0,W,12.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,8.333333333333334,Long,Cloudy,MI,Highway,11593,Oakland,Oct,1.5143781156386982
2,38.905751,-76.93996899999998,1.99,Eastern,41.0,36.0,93.0,29.69,8.0,E,7.0,0.0,False,False,False,False,False,False,False,False,True,False,False,Night,12.9,Long,Rain,DC,Avenue,689545,District of Columbia,Mar,1.674942628663926
4,47.588575,-120.67526399999998,11.982,Pacific,34.0,27.0,73.0,28.64,10.0,ESE,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,9.567222222222222,Long,Cloudy,WA,Road,2262,Other,Nov,1.5670200631736912
2,36.848367,-77.897694,0.077,Eastern,59.0,59.0,93.0,29.89,10.0,N,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,7.956111111111111,Long,Cloudy,VA,Road,15851,Other,Jun,1.4963389918119017
2,33.960141,-118.231589,0.212,Pacific,64.0,64.0,43.0,29.81,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Night,6.7908333333333335,Long,Fair,CA,Street,3899449,Los Angeles,Dec,1.433292332633969
2,33.446021,-117.136291,5.999,Pacific,79.0,79.0,9.0,28.61,10.0,WSW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.141666666666667,Long,Fair,CA,Highway,109990,Riverside,Mar,1.392242567634895
2,35.29252,-78.628393,0.732,Eastern,76.0,76.0,100.0,29.55,7.0,S,10.0,0.01,False,False,False,False,False,False,False,False,False,False,False,Day,9.933333333333334,Long,Rain,NC,Road,8462,Other,Jul,1.5810381541532126
4,44.746687,-122.27628,4.885,Pacific,60.0,60.0,69.0,30.24,10.0,S,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,9.293055555555556,Long,Cloudy,OR,Highway,201,Marion,Oct,1.556077961727978
2,38.75234,-81.68431899999999,0.875,Eastern,61.0,61.0,56.0,29.42,10.0,NW,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,9.585277777777778,Long,Cloudy,WV,Highway,3080,Jackson,Sep,1.5677269602675026
2,31.32371,-89.360561,0.37,Central,77.0,77.0,36.0,29.96,10.0,NE,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,11.93,Long,Fair,MS,Street,48738,Other,Nov,1.6475290554599118
3,36.003124,-79.843826,0.0,Eastern,35.0,35.0,70.0,28.96,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,6.799444444444444,Long,Cloudy,NC,Highway,299190,Guilford,Jan,1.433805013762441
2,34.003778000000004,-118.280931,2.748,Pacific,68.0,68.0,25.0,30.04,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,9.163055555555555,Long,Fair,CA,Highway,3899449,Los Angeles,Feb,1.550748643911817
2,30.496737,-97.781657,0.047,Central,93.0,93.0,37.0,29.29,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,7.290833333333333,Long,Cloudy,TX,Boulevard,961899,Williamson,Sep,1.46183345271196
2,39.407578,-77.43436,0.5920000000000001,Eastern,48.0,48.0,71.0,29.38,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,10.075,Long,Cloudy,MD,Highway,78134,Frederick,Jan,1.5862905546022312
2,33.761675,-78.97097,0.349,Eastern,71.0,71.0,57.0,29.54,10.0,W,22.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,12.349722222222224,Long,Windy,SC,Highway,35696,Horry,Nov,1.6597265793367375
2,25.769703,-80.335727,0.092,Eastern,74.0,74.0,68.0,30.05,10.0,E,10.0,0.0,False,False,True,False,False,False,False,True,False,False,False,Night,12.990277777777775,Long,Fair,FL,Street,442244,Miami-Dade,Apr,1.6773600036537604
2,35.966822,-78.523985,0.356,Eastern,41.0,37.0,70.0,29.93,10.0,NNE,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,8.425,Long,Cloudy,NC,Highway,1129352,Wake,Feb,1.5186109504123113
2,35.646382,-78.844154,0.773,Eastern,50.0,50.0,100.0,30.07,1.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,10.565555555555555,Long,Fog,NC,Highway,1129352,Wake,May,1.6037882738700444
2,42.882331,-78.76934399999998,0.856,Eastern,45.0,40.0,65.0,29.36,10.0,N,9.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,7.902777777777778,Long,Cloudy,NY,Highway,278286,Erie,Oct,1.4937042850181643
2,39.56698400000001,-119.481333,1.703,Pacific,49.0,49.0,71.0,25.56,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,6.916666666666667,Long,Fair,NV,Highway,108459,Washoe,Nov,1.4407076469058009
2,34.030314000000004,-117.650679,0.76,Pacific,57.0,57.0,62.0,28.88,10.0,SW,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,7.433333333333334,Long,Cloudy,CA,Avenue,175264,San Bernardino,Apr,1.4695377175820978
2,38.670813,-77.25195699999998,0.816,Eastern,73.0,73.0,65.0,29.83,10.0,SSE,7.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,9.508333333333333,Long,Fair,VA,Highway,482209,Prince William,Oct,1.5647029102868024
2,31.95314526542685,-87.17094540554442,1.831,Central,76.0,76.0,87.0,29.59,8.0,SW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.956944444444445,Long,Cloudy,AL,Road,1861,Other,Jul,1.443047072147957
2,30.189236,-97.76785,0.064,Central,41.0,41.0,93.0,29.81,10.0,CALM,0.0,0.02,True,False,False,False,False,False,False,True,False,False,True,Night,6.999722222222222,Long,Rain,TX,Drive,961899,Travis,Nov,1.4455139541399462
2,34.02921,-118.399361,9.782,Pacific,82.0,82.0,22.0,29.93,10.0,WSW,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8.375,Long,Fair,CA,Highway,3899449,Los Angeles,Mar,1.5163091795196482
2,38.88667703,-77.01331258,1.268,Eastern,83.0,83.0,72.0,30.17,10.0,E,3.0,0.0,True,False,True,False,False,False,False,False,False,False,True,Day,9.108333333333333,Long,Cloudy,DC,Street,689545,District of Columbia,Aug,1.5484772290304059
4,44.43750900000001,-121.943296,4.351,Pacific,72.0,72.0,37.0,29.58,0.5,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,16.573333333333334,Long,Smoke,OR,Highway,128609,Linn,Sep,1.758878011217991
2,25.846949,-80.21248299999998,0.201,Eastern,75.0,75.0,53.0,30.1,10.0,E,8.0,0.0,False,False,True,False,False,False,False,True,True,False,False,Day,10.256388888888887,Long,Cloudy,FL,Avenue,442244,Miami-Dade,Dec,1.5928824795420178
2,47.612053,-122.330886,0.1,Pacific,40.0,33.0,89.0,29.65,10.0,SSE,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,23.48333333333333,Long,Fair,WA,Highway,737020,King,Dec,1.8656916294892523
2,35.886306,-84.806145,0.7909999999999999,Central,35.0,30.0,76.0,28.13,10.0,WNW,6.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,6.9558333333333335,Long,Fair,TN,Highway,5438,Cumberland,Jan,1.4429827546283722
2,44.587154,-121.129569,0.675,Pacific,78.0,78.0,29.0,26.71,10.0,SSW,16.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8.0,Long,Cloudy,OR,Highway,7464,Jefferson,Sep,1.498491021099653
4,40.296515,-79.919278,0.024,Eastern,57.0,57.0,89.0,28.35,5.0,CALM,0.0,0.03,False,False,False,False,True,False,False,False,False,False,False,Night,8.999722222222223,Long,Rain,PA,Highway,6183,Allegheny,Oct,1.5439185500643247
2,33.991963,-117.354528,0.804,Pacific,56.0,56.0,37.0,29.15,10.0,ENE,5.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,14.641666666666667,Long,Fair,CA,Other,315478,Riverside,Oct,1.718117036667033
3,35.412701,-80.85805500000002,0.0,Eastern,77.0,77.0,39.0,29.3,10.0,W,8.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,15.4125,Long,Cloudy,NC,Highway,1115535,Mecklenburg,Sep,1.7351713828806774
4,41.149045,-87.266088,0.5579999999999999,Central,30.0,17.0,100.0,28.99,2.0,E,21.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,6.75,Long,Snow,IN,Highway,32910,Other,Jan,1.430850590518622
2,30.416423,-97.724313,0.056,Central,50.0,50.0,57.0,29.31,10.0,CALM,0.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,6.999722222222222,Long,Fair,TX,Lane,961899,Travis,Dec,1.4455139541399462
2,32.72043,-96.82466,0.185,Central,76.0,76.0,29.0,29.38,10.0,N,18.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,12.103055555555557,Long,Fair,TX,Avenue,1304345,Dallas,Sep,1.6526232104144059
2,43.988681,-117.02619,0.228,Mountain,62.0,62.0,72.0,27.47,10.0,W,13.0,0.01,False,False,False,False,False,False,False,False,False,False,False,Day,17.996388888888887,Long,Rain,OR,Highway,11744,Malheur,May,1.7851615363580609
2,34.016341,-118.483554,0.21,Pacific,63.0,63.0,58.0,29.85,10.0,VAR,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,8.158333333333333,Long,Fair,CA,Highway,93075,Los Angeles,Mar,1.506136427933995
2,36.918605,-76.26881999999998,6.526,Eastern,72.0,72.0,87.0,30.13,8.0,CALM,0.0,0.0,False,False,False,False,True,False,False,False,False,False,False,Day,11.675,Long,Cloudy,VA,Highway,238029,Norfolk,Jul,1.6398495752497464
2,33.920272,-117.288368,4.593,Pacific,65.0,65.0,69.0,28.32,10.0,WNW,3.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Night,13.05,Long,Fair,CA,Highway,208644,Riverside,Jul,1.6789474440547543
2,29.714958000000006,-95.596636,0.764,Central,41.0,35.0,67.0,30.04,10.0,N,9.0,0.0,False,False,False,False,False,False,False,False,False,False,True,Night,13.29111111111111,Long,Fair,TX,Other,2300351,Harris,Dec,1.685263233201847
2,28.487008000000003,-81.415501,0.124,Eastern,77.0,77.0,43.0,29.81,10.0,SW,13.0,0.0,False,False,False,False,False,False,False,False,False,False,False,Day,14.734444444444444,Long,Cloudy,FL,Boulevard,307785,Orange,Feb,1.7202302365330882
2,40.853624,-73.962913,1.7719999999999998,Eastern,60.0,60.0,90.0,29.51,1.0,SSE,22.0,0.53,False,False,False,False,False,False,False,False,False,False,False,Day,10.0,Long,Rain,NJ,Highway,955721,Bergen,Nov,1.5835214474515427
